aX,aY,aZ,gX,gY,gZ
0.141,0.608,0.522,102.783,-89.050,-28.259
0.102,0.417,0.477,114.685,-85.327,-49.316
0.173,0.167,0.520,131.592,-82.275,-67.383
0.367,0.037,0.673,145.508,-82.581,-71.655
0.349,-0.021,0.725,151.062,-87.830,-56.763
0.265,-0.103,0.745,148.132,-88.928,-35.217
0.186,-0.173,0.827,135.376,-79.102,-20.691
0.100,-0.243,0.859,114.685,-67.871,-13.489
-0.015,-0.303,0.813,83.313,-60.913,-10.376
-0.142,-0.398,0.736,46.265,-55.298,-10.437
-0.259,-0.504,0.630,17.944,-53.955,-13.672
-0.318,-0.615,0.475,4.578,-58.472,-21.362
-0.357,-0.720,0.325,9.705,-67.810,-32.959
-0.384,-0.881,0.272,30.701,-75.073,-46.692
-0.374,-0.986,0.383,62.927,-76.538,-62.744
-0.314,-1.070,0.528,93.018,-81.299,-70.007
-0.319,-1.114,0.576,108.337,-93.628,-67.810
-0.392,-1.076,0.618,104.797,-101.135,-62.866
-0.428,-1.143,0.702,94.910,-101.868,-49.377
-0.448,-1.242,0.824,83.923,-97.046,-42.664
-0.475,-1.266,0.879,78.064,-92.102,-48.889
-0.507,-1.180,0.917,73.120,-78.125,-60.852
-0.409,-1.127,0.891,65.063,-54.626,-67.261
-0.321,-1.134,0.900,60.364,-30.579,-71.655
-0.240,-1.137,0.915,59.814,-13.306,-77.515
-0.151,-1.099,0.981,61.829,-2.625,-79.773
-0.084,-1.037,1.049,66.101,0.916,-74.829
0.009,-0.957,1.100,67.871,-0.305,-66.101
0.058,-0.851,1.126,62.805,-0.427,-56.213
0.049,-0.774,1.128,52.002,3.906,-44.861
0.032,-0.728,1.106,36.987,11.902,-35.583
0.021,-0.648,1.106,21.729,21.240,-29.968
0.009,-0.614,1.096,12.878,25.940,-24.719
-0.009,-0.607,1.090,10.376,22.705,-18.433
-0.060,-0.570,1.078,9.644,13.855,-12.451
-0.100,-0.540,1.094,9.216,5.920,-7.812
-0.145,-0.519,1.100,8.850,0.000,-7.324
-0.175,-0.485,1.073,6.470,-3.967,-9.521
-0.177,-0.431,1.034,1.648,-4.089,-11.658
-0.165,-0.426,1.013,-2.075,-1.099,-13.062
-0.134,-0.449,1.000,-5.005,0.610,-12.817
-0.079,-0.470,0.999,-8.301,-1.404,-8.911
-0.052,-0.438,1.014,-10.132,-7.812,-1.282
-0.052,-0.440,1.006,-10.071,-16.907,7.141
-0.066,-0.414,1.006,-10.132,-22.583,10.803
-0.070,-0.400,1.006,-10.376,-22.400,10.376
-0.068,-0.419,0.990,-11.047,-17.212,10.193
-0.041,-0.373,0.971,-10.986,-8.179,9.399
-0.020,-0.348,0.943,-9.277,2.686,8.789
-0.011,-0.351,0.913,-6.714,14.160,9.216
-0.006,-0.360,0.892,-4.761,23.621,10.132
0.002,-0.343,0.892,-1.282,31.372,10.620
-0.010,-0.359,0.921,3.540,36.987,11.169
-0.005,-0.372,0.955,6.287,37.292,10.620
-0.006,-0.365,0.989,6.287,33.142,9.460
-0.002,-0.340,1.003,4.700,27.527,9.094
0.000,-0.342,1.017,2.380,22.034,9.521
-0.012,-0.377,1.026,-0.793,16.052,9.949
-0.020,-0.391,1.037,-4.700,10.254,9.277
-0.022,-0.386,1.033,-7.019,5.310,8.484
-0.019,-0.362,1.017,-7.568,3.174,8.057
-0.022,-0.346,0.995,-7.019,5.127,8.911
-0.019,-0.349,0.980,-6.287,10.376,11.597
-0.025,-0.360,0.970,-4.944,18.433,14.648
-0.034,-0.371,0.964,-4.700,27.832,16.663
-0.036,-0.392,0.972,-3.845,36.377,16.968
-0.033,-0.429,0.990,-2.991,41.199,17.212
-0.031,-0.459,1.001,-2.991,40.039,17.029
-0.036,-0.482,0.999,-3.662,33.752,15.686
-0.038,-0.508,1.002,-3.845,23.987,13.306
-0.006,-0.496,1.026,-5.066,13.062,12.451
0.018,-0.438,1.048,-8.911,3.235,17.639
0.010,-0.429,1.042,-15.442,-3.174,28.442
-0.030,-0.429,1.017,-26.062,-2.808,37.659
-0.067,-0.447,1.002,-35.828,5.981,40.283
-0.075,-0.479,1.000,-40.833,19.714,37.903
-0.045,-0.481,0.977,-41.443,31.494,34.180
-0.014,-0.481,0.939,-37.781,37.537,32.043
0.012,-0.464,0.913,-33.752,38.330,32.104
0.034,-0.400,0.907,-30.090,35.522,33.203
0.033,-0.372,0.907,-25.085,29.236,34.546
0.001,-0.419,0.929,-21.545,21.851,35.095
-0.010,-0.402,0.956,-21.057,15.381,32.654
-0.001,-0.337,0.995,-18.921,11.108,28.076
0.000,-0.339,1.011,-16.968,8.484,24.048
-0.003,-0.364,1.018,-20.996,5.859,20.813
0.011,-0.341,1.013,-29.785,2.441,18.250
0.016,-0.336,0.986,-36.377,-1.831,18.066
0.016,-0.358,0.950,-39.551,-5.432,18.799
0.031,-0.331,0.925,-40.161,-7.507,18.555
0.048,-0.320,0.906,-36.621,-8.667,18.311
0.061,-0.321,0.900,-31.372,-7.324,18.433
0.072,-0.297,0.895,-26.978,-2.563,18.494
0.096,-0.254,0.902,-23.682,4.700,18.860
0.106,-0.221,0.918,-21.057,12.451,19.592
0.079,-0.234,0.918,-18.616,17.517,21.179
0.069,-0.231,0.919,-18.738,20.020,21.240

-0.082,-0.948,1.119,19.287,5.371,14.099
-0.112,-0.937,1.034,12.634,-30.579,0.732
-0.015,-0.914,0.963,10.986,-60.242,-13.367
0.117,-0.807,0.914,20.386,-75.500,-27.954
0.212,-0.751,0.884,39.795,-74.463,-36.621
0.280,-0.727,0.882,60.425,-56.519,-39.185
0.291,-0.698,0.909,72.937,-27.222,-42.053
0.309,-0.667,0.987,74.158,5.981,-46.997
0.360,-0.596,1.071,63.171,33.203,-52.979
0.404,-0.534,1.128,49.500,46.204,-56.519
0.435,-0.511,1.151,38.269,44.922,-55.359
0.428,-0.461,1.127,29.053,33.813,-51.941
0.417,-0.378,1.045,21.118,20.935,-48.767
0.436,-0.363,0.963,16.479,13.245,-45.410
0.465,-0.404,0.946,16.235,10.925,-42.358
0.501,-0.416,0.943,20.935,9.338,-39.185
0.501,-0.423,0.972,26.550,6.348,-31.189
0.489,-0.414,1.001,28.198,-0.793,-18.311
0.422,-0.363,1.004,24.902,-9.399,-5.493
0.332,-0.320,1.028,16.724,-15.503,4.150
0.246,-0.318,1.068,6.165,-20.447,10.132
0.178,-0.290,1.075,-3.601,-26.550,12.329
0.127,-0.286,1.051,-10.803,-32.410,12.695
0.107,-0.273,0.997,-16.663,-34.607,10.986
0.087,-0.272,0.927,-20.020,-32.471,8.118
0.085,-0.245,0.885,-20.264,-27.527,4.883
0.108,-0.247,0.856,-16.479,-22.766,2.197
0.131,-0.252,0.857,-9.888,-20.813,0.488
0.155,-0.235,0.876,-3.052,-22.827,0.183
0.173,-0.230,0.899,2.319,-27.649,1.099
0.165,-0.238,0.930,5.005,-32.898,2.502
0.170,-0.244,0.968,5.493,-36.255,5.676
0.171,-0.232,0.985,4.761,-36.804,9.338
0.158,-0.222,0.987,2.930,-34.729,11.597
0.145,-0.218,0.989,0.671,-29.541,11.719
0.126,-0.211,0.987,-1.343,-21.851,10.010
0.118,-0.184,0.985,-3.174,-12.268,7.629
0.111,-0.176,0.972,-6.287,-3.845,6.592
0.103,-0.174,0.954,-9.399,1.831,5.493
0.101,-0.174,0.933,-10.254,4.944,2.747
0.119,-0.192,0.911,-9.155,5.676,-0.671
0.151,-0.186,0.890,-7.385,3.906,-2.625
0.178,-0.167,0.872,-3.662,1.892,-2.869
0.193,-0.169,0.873,1.038,1.892,-2.747
0.198,-0.186,0.892,4.700,1.648,-3.174
0.205,-0.211,0.926,6.531,-0.244,-4.272
0.228,-0.218,0.952,6.104,-4.272,-4.089
0.251,-0.209,0.946,3.174,-10.315,-2.136
0.245,-0.208,0.929,-0.183,-15.259,0.671
0.231,-0.225,0.927,-2.686,-15.625,2.869
0.213,-0.240,0.942,-2.869,-13.550,3.113
0.207,-0.241,0.960,-2.563,-10.376,2.686
0.203,-0.240,0.967,-2.380,-8.118,2.441
0.203,-0.232,0.959,-2.075,-6.470,2.319
0.200,-0.223,0.951,-1.038,-4.578,2.136
0.195,-0.229,0.954,0.061,-1.587,2.441
0.185,-0.240,0.965,1.526,1.892,2.136
0.174,-0.241,0.988,3.113,4.578,0.732
0.183,-0.246,0.999,3.418,4.761,-0.916
0.198,-0.241,0.990,2.686,2.686,-1.221
0.200,-0.237,0.985,1.831,-0.061,0.793
0.202,-0.235,0.985,0.854,-1.648,5.127
0.199,-0.223,0.980,0.427,-1.526,9.827
0.184,-0.219,0.981,-0.732,-0.183,13.306
0.175,-0.228,0.991,-3.113,1.526,15.015
0.162,-0.250,1.002,-4.700,1.709,15.808
0.155,-0.264,1.001,-5.554,0.549,16.541
0.162,-0.242,0.990,-5.737,-0.122,17.212
0.160,-0.228,0.981,-5.676,-0.244,18.738
0.157,-0.222,0.975,-6.836,0.366,20.630
0.147,-0.203,0.970,-8.423,1.282,20.996
0.143,-0.200,0.971,-9.155,2.014,20.630
0.143,-0.210,0.971,-9.766,1.526,20.508
0.141,-0.213,0.964,-10.620,-0.061,20.813
0.143,-0.200,0.953,-10.376,-1.465,20.508
0.147,-0.201,0.941,-9.644,-1.892,20.264
0.149,-0.219,0.935,-8.728,-1.282,19.958
0.158,-0.221,0.935,-6.836,0.549,18.982
0.170,-0.211,0.935,-4.944,2.869,17.883
0.177,-0.216,0.937,-3.479,4.456,17.517
0.183,-0.234,0.940,-1.709,4.944,17.517
0.200,-0.257,0.955,0.000,5.005,17.151
0.240,-0.256,0.969,1.221,4.150,17.456
0.258,-0.262,0.968,0.610,2.380,20.020
0.270,-0.284,0.966,-2.747,0.793,23.254
0.277,-0.295,0.961,-6.470,0.183,26.245
0.275,-0.297,0.956,-9.216,0.427,28.931
0.261,-0.300,0.957,-9.949,1.587,31.738
0.246,-0.311,0.977,-8.972,3.174,33.997
0.215,-0.330,0.999,-6.165,3.479,35.278
0.198,-0.331,1.011,-3.967,2.197,35.217
0.189,-0.318,1.010,-2.869,0.183,34.180
0.189,-0.295,0.993,-3.723,-1.709,33.264
0.181,-0.280,0.978,-5.127,-3.052,32.654
0.167,-0.280,0.958,-5.127,-4.822,32.166
0.144,-0.289,0.944,-3.113,-7.324,30.090
0.145,-0.284,0.942,0.427,-9.216,26.672
0.162,-0.256,0.938,3.357,-10.742,23.437
0.173,-0.245,0.927,4.150,-12.207,21.973
0.182,-0.257,0.930,2.930,-13.611,21.790
0.199,-0.258,0.937,0.977,-15.137,23.071
0.210,-0.261,0.932,-1.953,-18.250,25.391
0.209,-0.276,0.927,-6.165,-21.667,29.053
0.208,-0.297,0.932,-9.338,-24.170,33.081
0.203,-0.298,0.935,-10.742,-24.841,36.926
0.190,-0.258,0.936,-10.803,-23.193,40.039
0.176,-0.221,0.934,-8.423,-18.921,41.260
0.148,-0.216,0.938,-5.005,-12.878,40.405
0.133,-0.216,0.958,-2.686,-7.141,37.659
0.138,-0.199,0.974,-1.343,-4.150,33.936
0.139,-0.208,0.969,-1.709,-4.456,31.006
0.139,-0.236,0.967,-3.662,-7.019,28.564
0.164,-0.228,0.972,-6.653,-10.071,26.550
0.187,-0.211,0.958,-10.132,-12.512,26.978
0.201,-0.203,0.939,-13.794,-13.916,30.518
0.211,-0.177,0.947,-16.418,-13.306,35.339
0.198,-0.157,0.956,-16.357,-12.024,40.466
0.170,-0.163,0.951,-16.296,-9.277,44.617
0.150,-0.177,0.958,-17.151,-5.737,46.265

0.550,0.596,0.935,-16.479,55.908,-36.255
0.667,0.552,0.920,-15.808,59.814,-31.372
0.716,0.668,0.908,-15.076,60.730,-30.212
0.782,0.730,0.865,-15.686,57.739,-22.888
0.811,0.759,0.831,-19.043,52.002,-12.329
0.856,0.772,0.824,-21.851,51.270,-2.991
0.852,0.831,0.834,-19.470,51.025,1.892
0.843,0.882,0.871,-14.954,52.307,4.456
0.851,0.910,0.932,-10.803,53.284,6.653
0.851,0.938,1.022,-10.193,51.819,7.080
0.814,0.942,1.112,-12.634,50.171,7.874
0.852,0.933,1.191,-18.188,45.837,11.108
0.922,0.956,1.234,-27.466,38.574,18.250
0.942,1.024,1.278,-36.926,31.067,27.954
0.971,1.090,1.272,-46.753,26.245,39.246
1.044,1.114,1.280,-57.312,26.062,51.941
1.092,1.158,1.250,-66.467,29.724,62.866
1.133,1.205,1.203,-71.594,37.903,71.045
1.143,1.254,1.138,-73.120,49.194,77.820
1.094,1.317,1.055,-71.960,60.669,84.717
1.001,1.347,0.997,-67.200,70.862,91.125
0.900,1.353,0.925,-59.692,76.111,94.177
0.782,1.392,0.881,-49.438,73.059,91.919
0.730,1.431,0.831,-37.476,59.875,85.266
0.675,1.471,0.770,-25.635,38.391,73.792
0.610,1.476,0.741,-16.113,13.367,59.143
0.552,1.499,0.717,-8.057,-12.512,44.006
0.523,1.561,0.707,-2.747,-37.720,30.762
0.464,1.640,0.719,0.244,-60.303,19.836
0.497,1.695,0.763,-0.671,-78.857,13.855
0.485,1.702,0.796,-9.399,-91.248,15.625
0.375,1.610,0.788,-27.039,-94.543,22.156
0.240,1.471,0.755,-50.537,-85.754,24.841
0.079,1.276,0.689,-73.364,-65.002,19.958
-0.050,1.046,0.586,-93.872,-36.804,7.141
-0.078,0.774,0.453,-106.079,-6.897,-11.475
-0.096,0.511,0.318,-105.164,19.958,-35.095
-0.140,0.249,0.245,-90.637,39.368,-57.007
-0.173,0.062,0.153,-65.186,48.706,-75.317
-0.179,-0.142,0.156,-25.513,50.476,-91.675
-0.158,-0.317,0.211,17.151,44.495,-106.079
-0.097,-0.425,0.371,46.448,31.982,-111.572
-0.062,-0.484,0.553,52.856,10.132,-99.915
-0.147,-0.661,0.699,38.452,-26.001,-70.313
-0.309,-0.854,0.758,7.751,-72.205,-40.466
-0.408,-0.981,0.749,-29.846,-115.295,-26.306
-0.448,-1.075,0.631,-58.472,-144.836,-27.039
-0.414,-1.250,0.500,-65.063,-156.189,-39.917
-0.314,-1.422,0.394,-47.668,-144.958,-65.796
-0.094,-1.488,0.411,-12.085,-113.892,-95.520
0.115,-1.359,0.384,37.170,-72.510,-114.746
0.265,-1.101,0.423,91.431,-22.217,-112.488
0.390,-0.964,0.490,135.986,29.602,-93.628
0.418,-0.878,0.675,165.161,69.946,-68.848
0.314,-0.946,0.963,182.068,78.491,-44.861
0.300,-0.966,1.342,179.871,47.852,-34.485
0.459,-0.873,1.625,151.306,-18.799,-45.105
0.580,-0.582,1.704,96.619,-97.473,-69.641
0.701,-0.290,1.473,30.029,-153.931,-88.562
0.744,-0.117,1.146,-30.457,-157.654,-87.524
0.773,-0.240,0.914,-69.458,-107.483,-70.435
0.825,-0.365,0.800,-80.566,-26.672,-57.800
0.697,-0.189,0.563,-63.904,53.101,-47.302
0.728,-0.329,0.437,-39.429,133.362,-19.714
0.866,-0.108,0.634,-13.733,198.608,-10.742
0.660,0.026,0.559,24.780,218.140,-7.141
0.517,0.017,0.533,49.744,211.182,6.042
0.477,0.053,0.567,53.345,189.697,14.465
0.508,0.123,0.644,45.044,156.738,19.836
0.483,0.165,0.619,38.452,110.352,23.437
0.488,0.156,0.598,28.992,64.880,27.893
0.513,0.152,0.608,18.433,29.846,34.790
0.662,0.131,0.645,12.878,5.798,43.152
0.589,0.046,0.583,11.414,-9.888,47.913
0.669,0.091,0.727,9.338,-13.184,43.640
0.638,0.145,0.716,13.428,-14.160,39.307
0.659,0.058,0.740,17.517,-10.742,45.166
0.638,0.035,0.730,17.395,-3.906,47.913
0.615,0.052,0.745,16.541,7.385,47.485
0.599,0.032,0.689,16.357,19.531,50.598
0.575,0.018,0.671,15.991,36.011,53.284
0.563,0.056,0.650,15.442,54.626,53.955
0.560,0.091,0.629,15.625,70.007,53.650
0.555,0.096,0.614,14.465,77.271,52.124
0.562,0.105,0.613,12.634,75.195,49.927
0.566,0.140,0.616,12.817,64.026,49.194
0.552,0.077,0.626,12.756,46.265,49.072
0.549,0.071,0.653,10.071,23.315,44.556
0.546,0.082,0.642,8.789,-4.211,41.260
0.560,0.047,0.596,9.583,-29.480,40.466
0.575,0.032,0.599,12.329,-45.410,42.236
0.585,0.093,0.593,18.188,-52.246,48.096
0.585,0.117,0.591,26.001,-47.974,57.800
0.581,0.146,0.601,30.151,-34.729,67.078
0.571,0.157,0.624,30.273,-16.846,73.547
0.518,0.109,0.658,30.029,1.343,78.613
0.482,0.106,0.670,28.564,16.479,79.956
0.477,0.070,0.707,25.452,25.696,77.332
0.473,0.142,0.736,22.827,27.527,70.068
0.474,0.172,0.720,21.667,20.447,65.796
0.493,0.185,0.713,18.738,9.338,65.063
0.500,0.225,0.700,15.930,-2.197,62.012
0.492,0.221,0.696,15.381,-11.047,58.533
0.473,0.167,0.705,16.846,-16.296,56.519
0.457,0.131,0.711,19.531,-17.639,54.077
0.445,0.138,0.705,23.376,-15.076,50.415
0.455,0.167,0.701,28.198,-9.766,47.791
0.487,0.237,0.708,33.386,-3.052,46.387
0.514,0.316,0.728,37.842,3.601,45.959
0.510,0.355,0.749,39.063,7.812,46.692
0.482,0.326,0.768,36.072,7.507,46.509
0.463,0.283,0.782,29.907,3.174,43.091
0.461,0.276,0.780,23.560,-3.113,37.231
0.459,0.257,0.792,19.226,-10.132,32.532
0.480,0.244,0.810,16.357,-17.334,29.358
0.513,0.267,0.815,13.794,-24.109,27.771
0.549,0.301,0.802,10.254,-29.846,29.785
0.582,0.332,0.766,7.324,-31.982,35.217
0.563,0.371,0.741,5.676,-25.940,41.809

0.610,0.596,0.867,11.841,-3.906,-40.894
0.617,0.616,0.892,5.737,-8.240,-43.152
0.613,0.643,0.882,-3.174,-12.634,-42.419
0.612,0.643,0.873,-12.634,-14.404,-41.870
0.624,0.635,0.882,-19.653,-13.367,-42.114
0.630,0.644,0.886,-23.621,-13.306,-41.504
0.610,0.650,0.901,-26.001,-15.503,-38.574
0.608,0.654,0.917,-28.381,-20.081,-35.034
0.593,0.663,0.916,-29.114,-26.733,-31.982
0.559,0.689,0.899,-27.222,-32.471,-31.250
0.536,0.695,0.885,-23.987,-35.461,-34.241
0.535,0.705,0.891,-19.958,-36.438,-39.124
0.524,0.706,0.898,-15.869,-37.903,-42.725
0.533,0.723,0.906,-14.526,-41.077,-41.992
0.537,0.749,0.911,-17.029,-45.654,-34.302
0.510,0.769,0.879,-22.400,-49.194,-20.874
0.481,0.789,0.835,-30.029,-47.791,-8.118
0.424,0.788,0.786,-36.499,-41.321,0.916
0.374,0.787,0.743,-39.307,-30.701,5.676
0.313,0.798,0.700,-36.926,-17.578,5.371
0.273,0.811,0.670,-28.076,-5.676,1.282
0.253,0.817,0.657,-14.038,2.197,-5.981
0.237,0.838,0.647,4.395,4.395,-17.517
0.239,0.850,0.653,26.184,-0.122,-32.104
0.316,0.769,0.704,46.753,-10.742,-48.523
0.439,0.757,0.833,59.998,-27.405,-59.998
0.514,0.793,0.860,65.063,-50.293,-58.472
0.569,0.788,0.852,61.890,-71.289,-45.837
0.597,0.725,0.842,52.673,-82.336,-29.907
0.556,0.694,0.826,44.800,-83.435,-19.531
0.487,0.653,0.797,41.809,-76.111,-14.587
0.424,0.620,0.743,41.870,-65.308,-15.930
0.363,0.583,0.705,44.067,-55.969,-23.621
0.295,0.571,0.693,49.622,-53.284,-35.583
0.213,0.506,0.652,60.059,-60.608,-48.828
0.196,0.365,0.625,71.594,-72.754,-62.744
0.248,0.265,0.697,80.078,-84.045,-76.477
0.297,0.204,0.799,83.496,-95.337,-79.346
0.321,0.170,0.854,79.468,-104.248,-70.129
0.310,0.119,0.849,66.040,-106.201,-53.345
0.302,0.057,0.866,45.044,-98.022,-33.325
0.230,-0.006,0.890,25.330,-83.191,-15.808
0.088,-0.094,0.877,11.536,-65.613,-9.033
-0.041,-0.138,0.830,-2.075,-44.617,-17.517
-0.085,-0.134,0.781,-15.686,-23.682,-34.973
-0.101,-0.224,0.709,-26.245,-9.827,-49.561
-0.148,-0.346,0.666,-30.701,-5.737,-60.120
-0.172,-0.420,0.651,-26.184,-9.277,-70.007
-0.136,-0.501,0.645,-15.259,-18.860,-75.806
-0.101,-0.598,0.606,-2.930,-32.227,-76.111
-0.108,-0.721,0.596,9.705,-43.701,-72.449
-0.083,-0.813,0.660,22.827,-48.218,-63.538
-0.060,-0.845,0.748,36.255,-51.575,-50.537
-0.079,-0.848,0.841,45.044,-56.885,-37.476
-0.151,-0.842,0.912,43.518,-63.599,-30.273
-0.198,-0.829,0.908,31.860,-68.604,-31.921
-0.219,-0.865,0.903,18.127,-65.063,-41.077
-0.215,-0.947,0.895,9.094,-54.077,-55.481
-0.155,-0.980,0.882,4.822,-42.236,-69.824
-0.078,-1.005,0.922,6.409,-33.569,-78.491
-0.007,-1.012,0.949,16.846,-31.738,-83.069
0.051,-1.003,1.004,32.043,-37.231,-84.595
0.148,-0.945,1.116,45.227,-48.218,-82.336
0.164,-0.836,1.140,55.969,-61.890,-76.965
0.192,-0.816,1.166,63.110,-71.167,-64.270
0.150,-0.796,1.166,67.017,-72.327,-60.364
0.152,-0.593,1.273,59.143,-56.274,-70.679
0.162,-0.507,1.223,48.523,-39.734,-74.158
0.196,-0.509,1.168,31.677,-20.630,-68.848
0.210,-0.501,1.146,13.367,-2.197,-62.439
0.195,-0.452,1.105,2.930,9.338,-55.786
0.199,-0.436,1.053,0.488,13.184,-46.936
0.156,-0.425,0.971,0.793,10.620,-38.635
0.134,-0.330,0.896,-0.244,10.681,-30.273
0.100,-0.271,0.834,-1.770,13.672,-19.165
0.081,-0.297,0.847,-1.770,18.127,-8.911
0.059,-0.347,0.870,3.052,18.127,-5.798
0.037,-0.337,0.890,11.169,13.245,-8.301
0.047,-0.277,0.934,17.456,6.409,-10.071
0.027,-0.268,0.937,18.127,1.465,-8.179
0.038,-0.266,1.006,12.329,0.244,-3.906
0.009,-0.338,1.025,7.202,-5.371,0.610
-0.020,-0.327,1.016,1.221,-14.832,0.122
0.035,-0.292,1.044,-5.554,-20.569,-4.089
0.049,-0.257,0.998,-7.202,-24.719,-8.545
0.080,-0.268,0.985,-6.592,-25.696,-9.216
0.113,-0.262,0.980,-7.507,-21.118,-7.629
0.117,-0.241,0.940,-7.385,-12.451,-2.930
0.127,-0.231,0.927,-6.653,-1.099,3.662
0.082,-0.241,0.919,-4.944,11.047,7.690
0.052,-0.231,0.926,-0.854,21.912,7.507
0.045,-0.193,0.961,4.578,29.785,4.944
0.030,-0.198,0.971,9.583,32.288,4.272
0.064,-0.204,1.026,10.437,30.823,6.592
0.059,-0.219,1.028,9.521,23.010,7.935
0.075,-0.226,1.021,7.324,13.123,7.751
0.071,-0.201,0.990,4.456,4.272,5.249
0.094,-0.193,0.958,0.610,0.610,4.333
0.183,-0.212,0.983,-2.563,2.319,5.432
0.201,-0.197,0.992,-1.221,0.854,6.409
0.175,-0.228,0.984,1.770,-4.333,10.498
0.163,-0.193,0.998,1.648,-10.315,15.137
0.161,-0.178,0.998,-1.648,-17.090,17.822
0.148,-0.190,0.997,-5.066,-22.217,18.738
0.105,-0.200,1.000,-7.568,-24.231,17.151
0.080,-0.166,0.987,-8.423,-22.400,14.343
0.059,-0.090,0.945,-8.118,-17.273,13.062
0.040,-0.203,0.878,-8.972,-7.629,17.273
0.074,-0.188,0.923,-9.521,5.615,13.489
0.030,-0.157,0.911,-2.502,11.719,7.507
0.080,-0.131,0.943,1.587,16.602,4.700
0.101,-0.151,0.972,5.127,15.076,5.676
0.083,-0.194,0.951,6.226,8.911,7.996
0.129,-0.151,1.039,3.601,5.371,8.118
0.119,-0.171,1.046,3.418,-2.380,9.277
0.113,-0.221,1.046,1.099,-9.766,9.705
0.133,-0.212,1.070,-3.845,-12.878,7.446
0.127,-0.192,1.055,-6.287,-16.846,8.301
0.112,-0.160,1.028,-8.545,-16.541,13.062

0.513,0.682,0.939,12.512,2.014,12.695
0.505,0.767,0.949,24.353,-5.981,14.587
0.462,0.837,0.958,40.039,-19.714,13.733
0.460,0.968,1.014,60.181,-32.593,6.165
0.534,1.143,1.041,78.796,-42.786,-3.784
0.630,1.307,1.055,93.140,-51.697,-13.062
0.732,1.445,1.038,99.854,-61.462,-22.156
0.873,1.542,0.935,101.013,-73.792,-34.119
1.007,1.620,0.836,96.313,-89.233,-49.011
1.038,1.572,0.757,89.111,-112.061,-61.646
0.985,1.453,0.594,82.031,-143.127,-71.045
0.910,1.415,0.472,81.543,-174.744,-80.872
0.784,1.385,0.395,91.614,-203.918,-83.252
0.646,1.333,0.370,110.046,-230.225,-75.439
0.514,1.301,0.394,135.010,-250.183,-60.852
0.355,1.215,0.466,160.889,-260.010,-43.457
0.187,1.115,0.565,178.589,-258.545,-23.926
-0.016,1.005,0.626,185.242,-244.751,-6.104
-0.308,0.823,0.634,182.007,-217.163,5.005
-0.542,0.547,0.659,167.847,-175.659,8.728
-0.647,0.347,0.733,140.991,-132.080,6.470
-0.801,0.223,0.689,99.731,-103.149,5.615
-1.019,-0.044,0.608,45.898,-88.806,12.207
-1.205,-0.421,0.490,-10.620,-83.862,22.888
-1.361,-0.816,0.203,-60.181,-84.167,25.696
-1.436,-1.180,-0.148,-84.656,-85.205,16.785
-1.378,-1.468,-0.376,-67.261,-85.999,2.319
-1.303,-1.759,-0.402,-20.020,-87.463,-5.615
-1.305,-2.232,-0.202,32.410,-92.651,0.549
-1.378,-2.574,0.135,74.524,-99.060,14.282
-1.411,-2.537,0.425,96.436,-91.919,15.015
-1.358,-2.397,0.778,105.774,-58.472,3.296
-1.200,-2.260,1.102,99.792,-12.207,-7.568
-1.057,-2.063,1.260,74.829,25.269,-12.817
-0.925,-1.841,1.276,38.391,49.194,-14.404
-0.746,-1.623,1.211,6.287,60.791,-12.817
-0.601,-1.484,1.035,-8.667,67.810,-10.681
-0.479,-1.289,0.782,-10.742,80.750,-9.766
-0.217,-1.118,0.696,-7.019,100.403,-5.493
-0.156,-0.987,0.470,0.244,107.483,2.930
-0.157,-0.814,0.428,1.465,111.877,12.695
-0.237,-0.724,0.438,5.188,106.262,22.339
-0.318,-0.702,0.511,9.155,91.370,30.762
-0.420,-0.674,0.598,5.188,67.200,31.982
-0.497,-0.617,0.697,-6.226,35.767,26.184
-0.555,-0.589,0.763,-17.944,2.136,17.517
-0.617,-0.542,0.791,-27.344,-29.114,7.507
-0.607,-0.561,0.845,-35.522,-50.598,0.366
-0.543,-0.573,0.894,-44.739,-58.899,-2.930
-0.545,-0.552,0.864,-52.856,-56.702,-7.080
-0.536,-0.411,0.805,-55.054,-46.204,-9.033
-0.466,-0.429,0.752,-52.185,-28.992,-2.075
-0.424,-0.477,0.705,-47.424,-10.559,6.775
-0.439,-0.426,0.666,-41.748,4.639,10.193
-0.443,-0.380,0.635,-35.461,18.066,12.512
-0.429,-0.353,0.615,-29.602,29.175,12.268
-0.392,-0.327,0.612,-21.240,35.095,9.644
-0.371,-0.328,0.640,-10.071,33.569,6.653
-0.383,-0.362,0.653,1.343,24.963,3.357
-0.375,-0.359,0.703,12.634,12.756,-1.282
-0.344,-0.344,0.776,22.705,0.122,-5.554
-0.332,-0.332,0.862,28.564,-11.658,-7.874
-0.336,-0.334,0.940,26.917,-21.545,-8.484
-0.370,-0.271,0.991,18.860,-24.597,-8.728
-0.369,-0.267,1.006,8.484,-19.653,-5.188
-0.349,-0.287,1.018,-4.089,-9.277,-1.160
-0.359,-0.317,0.982,-17.273,1.770,1.770
-0.351,-0.329,0.939,-27.344,12.878,2.747
-0.331,-0.330,0.890,-30.701,20.142,2.197
-0.311,-0.332,0.836,-28.259,20.569,2.380
-0.288,-0.326,0.805,-22.522,16.052,2.319
-0.284,-0.333,0.785,-14.160,7.141,1.038
-0.296,-0.329,0.792,-2.930,-3.235,-2.258
