aX,aY,aZ,gX,gY,gZ
1.012,-0.094,-0.057,86.975,-26.001,-8.728
1.012,-0.131,-0.066,84.961,-23.315,-16.968
1.042,-0.157,-0.030,83.252,-17.761,-25.757
1.094,-0.177,0.070,83.252,-13.428,-34.302
1.140,-0.161,0.172,82.886,-14.893,-42.969
1.150,-0.129,0.244,82.581,-21.118,-50.537
1.138,-0.126,0.271,82.825,-28.870,-56.458
1.129,-0.123,0.238,80.627,-35.950,-62.805
1.118,-0.103,0.185,75.317,-41.931,-68.726
1.110,-0.083,0.158,69.336,-46.692,-73.181
1.102,-0.077,0.148,61.646,-51.147,-77.332
1.078,-0.078,0.132,50.415,-56.335,-80.139
1.037,-0.087,0.103,36.560,-60.669,-81.665
1.002,-0.099,0.071,23.193,-61.707,-82.703
0.981,-0.105,0.043,11.719,-59.814,-83.557
0.974,-0.092,0.026,1.160,-56.458,-83.740
0.979,-0.047,-0.005,-8.972,-53.711,-82.336
0.978,-0.034,-0.034,-12.207,-52.551,-77.271
0.968,-0.015,-0.067,-9.521,-52.490,-71.106
0.964,-0.018,-0.077,-5.920,-50.598,-66.284
0.959,-0.016,-0.059,-4.944,-46.875,-64.880
0.968,-0.009,-0.030,-5.798,-42.786,-64.331
0.968,0.003,-0.005,-5.432,-39.307,-63.843
0.957,0.021,0.058,-2.686,-34.302,-63.416
0.959,0.059,0.137,0.732,-29.358,-61.829
0.982,0.094,0.213,5.554,-27.100,-58.838
1.011,0.165,0.250,12.146,-29.236,-56.580
1.029,0.214,0.253,21.362,-33.508,-51.697
1.019,0.192,0.226,33.142,-37.598,-42.236
0.994,0.148,0.183,44.495,-39.612,-34.729
0.966,0.094,0.155,54.993,-36.987,-31.067
0.948,0.067,0.158,60.913,-32.288,-31.860
0.927,0.051,0.163,63.904,-28.748,-33.203
0.902,0.026,0.150,65.491,-26.550,-31.677
0.890,-0.020,0.132,63.477,-24.963,-26.978
0.884,-0.088,0.129,59.753,-22.766,-21.545
0.882,-0.154,0.114,54.260,-19.653,-18.494
0.921,-0.152,0.092,45.227,-16.968,-18.372
0.944,-0.137,0.055,37.842,-15.747,-17.517
0.950,-0.130,0.012,35.034,-15.930,-12.207
0.940,-0.157,-0.022,30.396,-15.503,-5.615
0.924,-0.129,-0.052,24.597,-14.038,-2.625
0.881,-0.131,-0.073,20.325,-12.756,-0.610
0.855,-0.123,-0.072,15.625,-10.681,0.488
0.863,-0.124,-0.055,13.977,-4.272,2.075
0.910,-0.127,-0.021,19.409,5.981,2.380
0.965,-0.112,0.039,29.663,16.663,1.709
0.994,-0.075,0.107,42.786,23.071,1.160
1.000,-0.021,0.156,56.885,25.208,2.136
0.999,0.013,0.156,69.092,26.001,3.906
0.974,0.067,0.113,70.862,26.855,6.104
0.932,0.095,0.041,60.181,26.917,11.292
0.896,0.103,-0.011,42.542,29.053,19.409
0.894,0.085,-0.039,24.231,36.194,32.043
0.940,0.025,-0.055,13.062,46.814,47.424
1.014,-0.063,-0.064,11.902,58.228,59.021
1.093,-0.147,-0.065,15.869,67.383,63.477
1.161,-0.208,-0.066,15.137,70.862,62.073
1.204,-0.276,-0.078,5.188,69.641,57.861
1.216,-0.334,-0.100,-12.512,66.040,49.927
1.207,-0.375,-0.118,-35.767,61.829,39.490
1.164,-0.418,-0.121,-60.608,56.213,30.151
1.081,-0.454,-0.125,-82.642,48.950,23.376
0.989,-0.491,-0.116,-96.802,44.128,18.005
0.889,-0.490,-0.081,-103.149,42.480,13.733
0.772,-0.451,-0.011,-103.455,42.114,12.634
0.649,-0.397,0.040,-92.529,51.025,13.489
0.630,-0.324,0.088,-67.566,70.923,14.709
0.796,-0.414,0.161,-35.217,83.313,28.015
0.932,-0.603,0.117,-15.991,75.195,46.509
1.026,-0.717,0.037,-26.733,62.988,51.636
1.077,-0.711,0.009,-59.082,58.533,41.565
1.045,-0.617,-0.025,-90.210,56.702,26.367
1.001,-0.410,-0.029,-110.535,54.077,9.766
0.964,-0.136,-0.036,-123.474,49.866,-5.310
0.918,0.040,-0.083,-123.413,44.800,-14.893
0.861,0.059,-0.151,-110.168,38.330,-14.771
0.837,-0.064,-0.194,-90.759,34.546,-6.897
0.900,-0.216,-0.215,-79.651,35.156,0.549
0.976,-0.288,-0.238,-85.022,34.424,1.160
1.001,-0.272,-0.266,-93.567,33.081,-4.883
0.994,-0.153,-0.265,-97.778,34.790,-13.306
0.965,0.033,-0.217,-92.590,39.978,-19.470
0.962,0.151,-0.121,-76.111,50.049,-21.240
1.007,0.150,-0.004,-57.678,63.171,-18.982
1.117,0.137,0.131,-41.626,74.158,-17.822
1.233,0.162,0.278,-26.428,76.050,-18.616
1.317,0.225,0.378,-8.728,65.735,-18.127
1.350,0.279,0.399,8.728,45.349,-14.404
1.325,0.296,0.382,22.339,20.386,-8.423
1.269,0.253,0.340,32.166,-3.052,-2.686

1.090,-0.633,0.287,25.208,2.869,-64.758
1.149,-0.553,0.154,16.357,-10.315,-78.796
1.192,-0.464,0.048,2.136,-25.146,-93.933
1.207,-0.343,0.032,-10.742,-38.818,-105.164
1.228,-0.265,0.080,-19.348,-50.903,-110.779
1.264,-0.216,0.112,-24.170,-61.707,-115.417
1.294,-0.208,0.051,-27.710,-70.984,-122.314
1.305,-0.215,-0.077,-33.203,-74.890,-132.874
1.344,-0.180,-0.164,-42.908,-72.021,-145.447
1.338,-0.073,-0.272,-53.162,-66.833,-155.273
1.420,0.003,-0.226,-60.547,-55.908,-159.424
1.522,-0.006,-0.226,-66.772,-48.706,-161.133
1.525,0.153,-0.239,-78.735,-47.668,-161.560
1.436,0.351,-0.103,-86.243,-52.063,-147.644
1.275,0.388,-0.121,-76.965,-68.604,-123.291
1.135,0.345,-0.169,-58.594,-74.524,-106.689
1.010,0.301,-0.270,-45.959,-70.313,-99.182
0.892,0.308,-0.327,-43.640,-60.303,-92.041
0.802,0.310,-0.338,-44.678,-47.791,-78.186
0.751,0.257,-0.363,-39.368,-35.828,-62.134
0.757,0.187,-0.400,-28.625,-20.691,-52.673
0.811,0.131,-0.380,-18.982,-2.686,-49.133
0.888,0.078,-0.307,-14.709,12.146,-46.631
0.959,0.027,-0.202,-15.259,18.799,-44.678
0.978,-0.010,-0.120,-18.311,19.104,-44.617
0.934,0.003,-0.109,-22.156,16.846,-45.593
0.881,0.026,-0.115,-25.024,17.212,-43.579
0.858,0.020,-0.112,-27.100,18.127,-37.048
0.872,-0.016,-0.099,-29.419,17.883,-28.992
0.914,-0.088,-0.109,-33.813,16.663,-21.057
0.960,-0.168,-0.136,-41.138,16.113,-15.442
0.996,-0.244,-0.163,-48.462,17.029,-12.329
1.000,-0.330,-0.197,-56.335,20.264,-12.207
0.977,-0.399,-0.232,-63.660,26.611,-14.465
0.953,-0.419,-0.221,-69.092,37.048,-17.090
0.910,-0.496,-0.246,-70.557,49.133,-19.043
0.911,-0.528,-0.253,-72.205,63.354,-24.597
0.928,-0.483,-0.247,-74.524,75.256,-28.931
0.958,-0.386,-0.220,-74.097,83.740,-29.663
0.980,-0.292,-0.163,-70.801,84.961,-26.489
0.987,-0.226,-0.123,-68.481,78.857,-20.874
0.958,-0.196,-0.098,-69.885,69.763,-13.367
0.917,-0.174,-0.092,-75.195,62.866,-8.057
0.885,-0.136,-0.078,-81.177,60.303,-5.920
0.873,-0.108,-0.032,-84.778,62.500,-5.676
0.878,-0.116,0.043,-85.999,63.843,-5.249
0.884,-0.171,0.061,-85.999,59.692,-3.906
0.884,-0.222,0.042,-88.196,52.795,-4.456
0.898,-0.274,-0.006,-91.003,45.715,-6.958
0.947,-0.301,-0.027,-92.468,38.818,-9.827
0.992,-0.296,-0.043,-91.003,32.288,-9.644
1.001,-0.346,-0.065,-85.205,27.710,-6.104
1.008,-0.383,-0.073,-81.116,25.574,-3.479
1.016,-0.393,-0.076,-82.153,24.597,-2.441
1.015,-0.403,-0.101,-83.801,25.024,-3.479
1.015,-0.381,-0.099,-83.679,27.466,-6.653
1.011,-0.352,-0.081,-82.947,30.334,-10.498
1.004,-0.324,-0.077,-83.923,32.898,-14.404
0.997,-0.307,-0.084,-87.646,34.668,-17.578
0.994,-0.273,-0.093,-92.285,34.607,-18.982
0.983,-0.272,-0.100,-92.590,32.166,-18.311
0.967,-0.290,-0.080,-87.219,29.663,-16.052
0.964,-0.298,-0.053,-82.214,27.466,-13.672
0.971,-0.274,-0.052,-80.994,24.536,-12.756
0.984,-0.202,-0.071,-84.106,21.545,-13.733
0.997,-0.129,-0.100,-88.745,19.226,-13.855
1.014,-0.078,-0.130,-90.515,17.090,-13.062
1.050,-0.036,-0.139,-89.172,14.648,-11.841
1.072,-0.038,-0.144,-86.182,12.024,-9.521
1.068,-0.052,-0.141,-80.688,9.766,-7.812
1.036,-0.068,-0.130,-73.364,8.179,-6.531
1.011,-0.049,-0.130,-64.026,6.958,-5.493
0.980,-0.010,-0.148,-51.697,5.432,-3.967
0.952,0.039,-0.158,-40.588,6.042,-1.770
0.955,0.056,-0.142,-31.982,9.644,2.258
0.979,0.044,-0.125,-24.170,14.282,7.263
1.004,0.013,-0.121,-17.639,18.433,12.817
1.041,-0.018,-0.108,-12.024,21.484,18.311
1.066,-0.040,-0.104,-8.179,23.193,24.414
1.045,-0.091,-0.148,-6.470,24.231,30.762
1.122,-0.055,-0.060,-6.714,25.513,35.950
1.100,-0.085,-0.053,-4.211,18.982,44.373
1.046,-0.132,-0.089,-5.127,10.254,50.781
0.998,-0.153,-0.147,-9.583,6.836,52.856
1.015,-0.133,-0.128,-12.512,8.972,54.749
1.066,-0.141,-0.044,-11.475,8.057,59.753
1.080,-0.146,-0.039,-9.033,0.061,64.331
1.087,-0.170,-0.055,-9.644,-5.798,66.284
1.088,-0.187,-0.081,-9.827,-8.911,65.491
1.072,-0.196,-0.098,-7.874,-9.460,63.721
1.043,-0.182,-0.090,-1.465,-8.240,62.805
1.068,-0.189,-0.065,6.958,-6.592,63.477
1.094,-0.187,-0.041,13.794,-5.554,61.951
1.108,-0.161,-0.017,14.893,-7.812,58.960
1.099,-0.129,-0.019,13.367,-12.634,56.396
1.084,-0.113,-0.043,11.169,-18.616,55.908
1.065,-0.080,-0.086,8.179,-25.330,54.626
1.024,-0.048,-0.122,7.385,-30.457,52.124
0.989,-0.024,-0.140,10.132,-34.912,52.246
0.979,0.000,-0.139,12.329,-37.354,54.871
0.985,0.045,-0.141,11.536,-37.842,58.350
0.993,0.119,-0.140,10.498,-37.781,61.829
0.989,0.200,-0.137,14.038,-36.743,64.453
0.975,0.299,-0.143,21.851,-35.706,65.430
0.943,0.386,-0.135,28.442,-32.471,65.247
0.913,0.452,-0.102,35.889,-27.283,64.453
0.903,0.459,-0.052,48.279,-20.325,65.491
0.918,0.411,-0.003,64.819,-13.367,71.350
0.955,0.329,0.005,82.275,-9.766,77.698
1.006,0.222,-0.024,98.816,-9.583,82.458
1.082,0.109,-0.067,113.770,-12.085,84.595
1.155,-0.006,-0.081,126.465,-14.465,85.083
1.193,-0.130,-0.042,138.062,-16.479,84.656
1.221,-0.231,0.012,144.958,-20.142,81.970
1.215,-0.264,0.074,145.630,-25.330,74.768
1.142,-0.219,0.096,142.456,-34.363,64.514
1.045,-0.136,0.088,136.414,-44.983,54.565
0.964,-0.029,0.052,131.714,-51.147,46.997
0.907,-0.048,-0.014,129.578,-52.063,44.373

1.418,-0.359,0.289,80.261,-37.720,15.076
1.277,-0.438,0.338,71.899,-31.067,19.287
1.135,-0.491,0.392,58.960,-20.081,22.217
1.025,-0.500,0.445,44.006,-7.141,23.010
0.957,-0.455,0.498,28.809,5.066,22.095
0.917,-0.371,0.536,16.785,13.672,20.081
0.893,-0.271,0.549,8.789,16.052,17.578
0.870,-0.177,0.529,6.653,11.841,15.015
0.842,-0.094,0.474,8.484,2.502,12.634
0.808,-0.025,0.391,11.597,-8.118,10.803
0.782,0.025,0.307,14.648,-18.555,9.277
0.768,0.065,0.233,17.151,-27.100,7.690
0.760,0.098,0.178,19.531,-33.142,6.226
0.763,0.132,0.144,22.644,-36.621,5.249
0.767,0.159,0.127,26.978,-38.147,4.761
0.780,0.178,0.119,32.776,-37.781,5.371
0.793,0.181,0.116,39.978,-36.194,7.019
0.810,0.165,0.117,47.729,-33.875,9.583
0.825,0.129,0.120,55.420,-30.884,13.489
0.840,0.076,0.129,61.951,-27.588,18.188
0.848,0.014,0.142,67.322,-24.780,22.766
0.854,-0.042,0.160,70.618,-21.667,26.917
0.855,-0.098,0.178,73.669,-19.653,30.029
0.854,-0.151,0.192,76.416,-18.433,32.104
0.844,-0.197,0.200,78.735,-17.395,33.203
0.831,-0.235,0.201,80.017,-16.724,33.325
0.814,-0.268,0.202,80.078,-15.442,32.349
0.801,-0.291,0.208,77.148,-13.428,31.494
0.793,-0.305,0.217,73.364,-11.414,29.907
0.795,-0.317,0.231,69.153,-9.521,28.137
0.802,-0.327,0.241,65.186,-8.423,26.733
0.812,-0.344,0.243,61.523,-8.301,25.269
0.821,-0.367,0.238,57.373,-8.484,23.560
0.825,-0.394,0.229,52.979,-8.728,21.912
0.826,-0.418,0.215,48.340,-8.484,19.958
0.822,-0.436,0.202,42.969,-7.385,18.372
0.820,-0.445,0.191,37.903,-5.676,16.296
0.814,-0.444,0.182,33.020,-3.723,14.587
0.804,-0.433,0.173,28.076,-1.831,13.062
0.797,-0.417,0.166,23.193,0.366,11.963
0.793,-0.395,0.164,18.250,3.662,11.108
0.794,-0.370,0.167,13.245,7.507,10.010
0.798,-0.344,0.175,8.667,11.169,8.484
0.803,-0.320,0.181,5.432,13.916,6.958
0.808,-0.302,0.185,2.991,15.381,6.104
0.812,-0.298,0.183,1.770,15.808,5.371
0.819,-0.307,0.178,1.099,15.747,5.066
0.824,-0.326,0.175,0.549,15.625,4.883
0.832,-0.346,0.177,0.183,16.052,4.517
0.846,-0.359,0.186,0.122,17.334,3.479
0.865,-0.365,0.202,-0.244,18.921,1.953
0.882,-0.357,0.216,-0.427,19.958,0.244
0.896,-0.342,0.224,-0.183,20.264,-1.709
0.903,-0.323,0.225,0.793,19.653,-3.235
0.904,-0.306,0.216,1.648,18.372,-4.028
0.894,-0.292,0.197,2.747,16.296,-4.272
0.885,-0.290,0.175,3.235,14.709,-3.906
0.882,-0.298,0.154,3.540,13.367,-3.052
0.886,-0.309,0.143,3.296,13.428,-2.014
0.897,-0.314,0.145,2.625,14.648,-1.343
0.917,-0.310,0.158,2.075,16.541,-0.549
0.937,-0.299,0.170,1.587,18.616,-0.122
0.955,-0.282,0.180,1.160,20.081,0.244
0.968,-0.261,0.185,1.587,21.179,0.366
0.979,-0.238,0.187,2.258,21.790,0.427
0.993,-0.216,0.184,2.869,22.095,0.244
1.007,-0.200,0.187,3.479,22.339,0.122
1.025,-0.190,0.199,4.822,22.095,-0.366
1.046,-0.191,0.208,6.653,21.118,-0.793
1.080,-0.208,0.202,10.620,18.921,-1.099
1.115,-0.234,0.182,16.541,15.503,-1.587
1.153,-0.259,0.149,23.743,11.353,-2.380
1.200,-0.281,0.107,31.128,7.751,-2.869
1.258,-0.303,0.069,37.170,5.127,-2.930
1.313,-0.320,0.042,40.039,4.211,-2.747
1.353,-0.331,0.035,40.039,5.432,-2.380
1.362,-0.324,0.048,36.072,8.850,-1.953
1.333,-0.304,0.073,29.114,13.611,-1.221
1.280,-0.281,0.100,19.592,18.433,-0.366
1.228,-0.266,0.120,9.338,22.461,0.427
1.182,-0.256,0.135,-0.793,24.780,0.793
1.148,-0.246,0.147,-10.071,24.902,0.366
1.128,-0.234,0.152,-17.334,22.644,-1.160
1.114,-0.215,0.147,-22.278,18.127,-2.808
1.100,-0.187,0.131,-24.536,12.024,-4.517
1.086,-0.152,0.109,-25.330,5.676,-6.775
1.080,-0.113,0.082,-25.513,0.305,-8.667
1.081,-0.071,0.058,-25.818,-3.418,-10.620
1.084,-0.029,0.039,-26.917,-5.798,-12.817
1.089,0.010,0.029,-28.992,-6.958,-14.526
1.093,0.047,0.031,-30.273,-7.324,-15.442
1.097,0.077,0.040,-30.823,-7.080,-15.198
1.097,0.092,0.051,-30.090,-7.141,-14.160
1.088,0.093,0.062,-28.381,-7.202,-12.756
1.068,0.080,0.072,-25.818,-6.958,-11.353
1.038,0.061,0.081,-23.499,-6.592,-10.132
0.999,0.038,0.091,-20.630,-5.859,-9.216
0.956,0.013,0.097,-18.066,-5.249,-7.935
0.914,-0.009,0.101,-15.625,-4.333,-6.531
0.882,-0.031,0.103,-13.062,-3.479,-4.883
0.859,-0.045,0.101,-10.925,-2.747,-3.418
0.846,-0.058,0.100,-7.935,-2.808,-2.014
0.838,-0.068,0.089,-4.150,-3.845,-1.099
0.841,-0.076,0.071,-0.610,-5.493,-0.854
0.848,-0.078,0.055,3.113,-8.179,-1.282
0.860,-0.073,0.039,6.592,-12.085,-2.258
0.875,-0.065,0.023,10.559,-16.479,-3.357
0.891,-0.060,0.005,14.038,-21.362,-3.906
0.909,-0.059,-0.003,17.334,-26.062,-4.211
0.922,-0.062,-0.012,19.043,-29.785,-4.089
0.932,-0.070,-0.017,20.508,-32.227,-3.662
0.944,-0.084,-0.018,21.240,-33.508,-2.625
0.954,-0.104,-0.014,21.423,-33.386,-1.221
0.963,-0.123,-0.008,21.667,-32.349,0.488
0.971,-0.138,0.002,21.545,-30.396,2.014
0.977,-0.151,0.017,20.996,-27.710,3.662
0.979,-0.159,0.034,20.874,-25.818,5.127
0.975,-0.166,0.047,20.691,-24.353,6.531
0.968,-0.168,0.057,21.423,-23.376,7.446

1.295,-0.359,0.499,27.222,17.761,21.790
1.299,-0.365,0.588,18.311,26.733,25.269
1.312,-0.353,0.628,12.207,31.616,26.611
1.306,-0.308,0.625,8.545,30.518,24.902
1.265,-0.233,0.592,7.874,23.499,20.813
1.196,-0.148,0.534,8.789,11.780,15.930
1.107,-0.073,0.468,10.071,-1.160,11.902
1.013,-0.019,0.403,10.803,-11.780,9.399
0.922,0.004,0.355,10.620,-18.921,8.972
0.832,0.005,0.336,9.644,-21.790,9.705
0.758,0.002,0.337,9.766,-21.484,10.986
0.707,0.008,0.346,11.658,-19.043,12.146
0.680,0.026,0.351,14.832,-16.479,13.550
0.674,0.050,0.345,19.714,-14.282,14.954
0.682,0.078,0.322,26.245,-13.306,16.479
0.700,0.106,0.288,33.325,-13.977,18.433
0.725,0.128,0.246,41.687,-16.174,20.752
0.753,0.139,0.204,50.232,-19.348,23.560
0.782,0.136,0.170,58.777,-22.522,26.917
0.806,0.111,0.149,66.650,-24.902,30.273
0.824,0.062,0.149,73.547,-25.391,33.875
0.843,0.002,0.169,79.407,-23.560,37.231
0.865,-0.059,0.204,84.167,-19.836,39.795
0.884,-0.124,0.247,87.646,-15.930,41.504
0.898,-0.186,0.288,90.027,-12.024,42.664
0.903,-0.242,0.320,91.614,-9.644,43.518
0.899,-0.285,0.340,92.590,-9.033,44.128
0.885,-0.315,0.342,92.957,-10.315,44.434
0.863,-0.331,0.325,93.262,-13.000,44.373
0.832,-0.341,0.291,93.018,-16.418,44.067
0.805,-0.351,0.249,91.553,-19.104,42.969
0.782,-0.351,0.219,88.501,-20.142,40.649
0.765,-0.338,0.202,84.290,-19.653,38.147
0.757,-0.321,0.192,80.322,-17.944,35.645
0.762,-0.307,0.190,77.393,-15.930,33.386
0.778,-0.299,0.189,75.806,-14.038,31.494
0.791,-0.299,0.192,74.524,-13.245,29.602
0.796,-0.298,0.184,74.097,-12.939,28.137
0.799,-0.305,0.174,73.914,-12.451,27.039
0.794,-0.313,0.162,74.097,-10.559,26.184
0.786,-0.320,0.152,73.547,-7.690,25.696
0.817,-0.321,0.172,72.388,-3.906,25.330
0.784,-0.346,0.182,70.923,-1.526,25.269
0.784,-0.385,0.242,69.885,0.854,24.597
0.767,-0.391,0.246,68.665,1.953,22.217
0.703,-0.272,0.220,69.458,3.235,21.362
0.776,-0.348,0.237,68.665,9.888,28.809
0.854,-0.378,0.287,67.322,13.733,30.518
0.870,-0.453,0.279,67.383,8.972,28.748
0.846,-0.470,0.269,69.031,3.784,24.231
0.822,-0.468,0.236,70.557,0.000,21.851
0.799,-0.443,0.208,71.777,-1.343,21.484
0.781,-0.442,0.170,70.496,-0.732,22.888
0.793,-0.440,0.153,66.284,3.113,23.193
0.814,-0.406,0.155,59.509,8.362,21.606
0.841,-0.359,0.175,52.551,13.611,20.020
0.876,-0.315,0.193,46.631,18.188,18.433
0.903,-0.267,0.205,42.542,21.301,16.479
0.927,-0.216,0.219,39.551,23.010,15.015
0.952,-0.175,0.234,38.086,23.926,14.648
0.974,-0.145,0.252,38.391,23.865,14.465
0.988,-0.131,0.268,41.565,22.522,14.282
0.995,-0.133,0.266,46.509,20.386,14.221
0.999,-0.149,0.253,52.795,18.005,14.099
1.001,-0.176,0.236,58.533,16.785,14.648
1.010,-0.211,0.223,62.866,16.418,15.442
1.026,-0.243,0.214,66.101,16.479,16.418
1.043,-0.271,0.211,68.604,16.724,17.944
1.075,-0.295,0.215,71.228,16.602,19.409
1.143,-0.299,0.220,74.158,15.198,20.203
1.255,-0.275,0.229,77.881,12.512,20.630
1.367,-0.232,0.245,84.045,7.751,21.362
1.438,-0.182,0.255,92.529,0.366,22.827
1.465,-0.131,0.248,100.159,-8.118,26.306
1.457,-0.108,0.220,104.187,-13.855,31.494
1.426,-0.130,0.177,101.501,-13.550,38.391
1.368,-0.172,0.138,89.355,-8.667,44.556
1.310,-0.211,0.109,69.397,-1.526,48.828
1.267,-0.222,0.088,48.279,6.226,51.086
1.247,-0.197,0.078,31.128,12.024,50.781
1.233,-0.142,0.072,21.545,14.832,47.791
1.211,-0.069,0.063,17.273,14.771,42.969
1.178,0.010,0.050,16.174,13.000,37.415
1.146,0.079,0.027,16.541,9.705,32.471
1.114,0.141,0.000,18.433,5.432,28.320
1.093,0.208,-0.025,20.935,0.671,23.865
1.068,0.265,-0.048,22.949,-3.723,19.409
1.039,0.301,-0.069,23.193,-6.958,16.724
1.013,0.322,-0.077,21.057,-7.385,14.954
1.000,0.332,-0.066,16.113,-4.639,13.000
1.001,0.337,-0.036,9.583,0.671,10.681
1.009,0.331,0.017,2.686,7.812,8.179
1.016,0.314,0.083,-2.319,14.648,5.554
1.024,0.292,0.143,-3.540,19.348,3.479
1.031,0.263,0.182,-0.305,20.935,1.465
1.038,0.232,0.195,6.897,18.982,-0.671
1.042,0.204,0.185,15.991,14.099,-2.502
1.037,0.185,0.163,25.574,7.324,-3.784
1.026,0.168,0.132,35.828,0.183,-4.395
1.010,0.155,0.104,45.105,-6.042,-4.456
0.998,0.148,0.081,52.795,-10.925,-4.028
0.986,0.140,0.062,58.533,-14.648,-3.296
0.979,0.137,0.050,61.646,-17.090,-2.380
0.967,0.142,0.043,62.073,-19.043,-1.648
0.948,0.155,0.042,61.462,-21.057,-1.160
0.929,0.169,0.039,60.913,-23.193,-0.549
0.906,0.178,0.031,60.059,-25.635,0.549
0.879,0.176,0.012,59.021,-28.748,2.441
0.856,0.160,-0.014,57.495,-32.043,5.737
0.838,0.135,-0.040,56.213,-34.912,10.437
0.828,0.107,-0.062,56.091,-36.804,15.686
0.820,0.079,-0.079,55.969,-37.598,21.118
0.818,0.056,-0.091,56.091,-37.292,26.306
0.821,0.038,-0.099,56.641,-36.194,31.616
0.834,0.034,-0.108,57.312,-34.729,36.865
0.851,0.039,-0.115,58.899,-32.593,41.199
0.870,0.054,-0.120,61.218,-29.846,44.434
0.887,0.077,-0.123,63.538,-26.550,45.959
0.914,0.104,-0.121,65.369,-22.461,46.082

1.204,0.537,0.202,47.607,-26.306,20.508
1.135,0.505,0.163,57.312,-30.212,19.470
1.071,0.448,0.117,66.650,-31.982,19.958
1.029,0.382,0.071,72.754,-33.325,20.752
1.005,0.320,0.035,76.233,-34.729,21.667
1.001,0.270,0.010,79.163,-36.560,22.217
1.020,0.204,0.005,82.092,-38.635,23.743
1.037,0.128,0.024,85.815,-40.771,27.283
1.030,0.057,0.070,88.379,-41.565,32.227
0.997,-0.013,0.135,88.440,-38.940,38.757
0.941,-0.080,0.212,85.083,-32.349,47.119
0.891,-0.142,0.293,77.759,-22.034,56.396
0.880,-0.196,0.373,66.711,-10.803,64.697
0.906,-0.221,0.443,54.016,-1.221,69.458
0.950,-0.207,0.511,43.457,5.554,69.702
0.995,-0.154,0.575,38.879,7.690,66.711
1.058,0.017,0.674,42.908,2.258,63.904
0.991,-0.117,0.570,55.603,-13.306,63.782
0.965,0.011,0.519,69.702,-23.132,55.725
1.072,-0.039,0.568,76.599,-32.593,57.312
1.015,-0.060,0.470,83.313,-51.147,50.964
0.897,-0.014,0.337,88.074,-64.148,45.166
0.825,-0.104,0.229,86.548,-63.843,45.105
0.778,-0.118,0.160,77.393,-52.002,41.260
0.774,-0.147,0.186,62.805,-35.217,37.292
0.798,-0.129,0.254,47.791,-18.311,31.738
0.841,-0.073,0.358,37.231,-6.531,26.245
0.890,-0.011,0.446,31.311,-2.197,23.132
0.912,0.021,0.478,30.518,-4.517,22.095
0.898,0.035,0.455,32.043,-9.277,21.423
0.875,0.027,0.416,32.410,-12.634,20.569
0.850,0.032,0.391,30.212,-13.428,18.616
0.841,0.036,0.395,26.367,-12.451,16.174
0.833,0.042,0.407,23.865,-11.353,13.123
0.826,0.042,0.411,23.193,-10.620,9.949
0.816,0.043,0.403,22.461,-9.644,7.385
0.807,0.042,0.392,21.912,-7.996,5.432
0.811,0.033,0.386,20.142,-5.432,4.089
0.825,0.019,0.387,17.151,-2.258,2.747
0.842,0.012,0.397,12.512,0.183,0.732
0.852,0.022,0.419,7.446,1.770,-1.770
0.861,0.052,0.457,2.441,3.235,-3.845
0.868,0.106,0.501,-0.916,2.625,-5.249
0.863,0.150,0.514,-1.648,-0.244,-5.493
0.847,0.166,0.493,-0.427,-3.540,-4.639
0.831,0.166,0.457,1.038,-5.981,-4.578
0.818,0.157,0.432,1.587,-6.592,-4.883
0.814,0.143,0.424,1.160,-5.859,-5.066
0.814,0.127,0.428,0.977,-4.333,-4.883
0.818,0.118,0.434,0.488,-3.174,-4.578
0.825,0.114,0.435,-0.122,-1.892,-4.639
0.831,0.119,0.435,-0.793,-0.671,-4.944
0.837,0.126,0.432,-1.160,0.732,-5.737
0.839,0.138,0.430,-2.197,2.258,-7.080
0.842,0.152,0.430,-3.052,3.723,-8.118
0.843,0.158,0.432,-3.296,4.578,-8.911
0.847,0.157,0.427,-2.930,4.700,-9.399
0.845,0.150,0.418,-2.258,4.211,-10.132
0.845,0.143,0.407,-1.282,4.150,-10.925
0.848,0.141,0.400,-0.305,4.456,-11.963
0.855,0.143,0.396,0.977,4.700,-13.123
0.863,0.147,0.398,2.075,4.944,-14.038
0.869,0.149,0.397,2.563,4.944,-15.137
0.870,0.144,0.396,2.747,4.883,-15.930
0.863,0.135,0.394,2.258,5.493,-16.602
0.852,0.126,0.400,1.282,6.836,-16.968
0.843,0.118,0.408,0.305,8.240,-16.785
0.843,0.107,0.413,-0.305,9.277,-16.235
0.847,0.093,0.404,-0.732,9.277,-15.625
0.848,0.083,0.390,-0.549,9.033,-15.808
0.850,0.074,0.377,-0.549,8.972,-16.418
0.856,0.062,0.368,-0.122,9.521,-17.395
0.863,0.050,0.361,1.038,9.766,-18.433
0.866,0.032,0.353,2.075,9.399,-19.348
0.869,0.011,0.345,2.563,8.118,-20.142
0.863,-0.003,0.337,2.686,6.897,-20.752
0.857,-0.016,0.335,1.526,5.859,-20.996
0.856,-0.021,0.333,0.061,5.493,-20.813
0.866,-0.025,0.329,-1.953,5.249,-19.775
0.884,-0.029,0.326,-4.333,4.944,-18.250
0.909,-0.025,0.325,-6.836,5.127,-16.479
0.941,-0.016,0.324,-9.033,5.310,-15.015
0.979,-0.007,0.323,-10.620,5.676,-13.794
1.016,-0.003,0.316,-10.681,5.432,-13.489
